,단지명,전용면적(㎡),계약년월,거래금액(만원),층,건축년도,도로명
1106,평택메트로하임,30.59,202103,         7500,7,2015,평택항로184번길 21-11
999,평택브라운스톤험프리스,84.961,202002,        25400,7,2016,신흥북로49번길 27
1000,평택브라운스톤험프리스,84.961,202002,        25750,6,2016,신흥북로49번길 27
1001,평택브라운스톤험프리스,84.961,202002,        26000,7,2016,신흥북로49번길 27
1002,평택브라운스톤험프리스,84.961,202002,        29000,10,2016,신흥북로49번길 27
603,평택비전레이크푸르지오,78.9995,202002,        37500,17,2019,용죽1로 13
604,평택비전레이크푸르지오,78.9995,202002,        36700,23,2019,용죽1로 13
605,평택비전레이크푸르지오,84.3221,202002,        38300,26,2019,용죽1로 13
606,평택비전레이크푸르지오,84.3221,202002,        37400,19,2019,용죽1로 13
607,평택비전레이크푸르지오,84.3221,202002,        37700,18,2019,용죽1로 13
608,평택비전레이크푸르지오,84.3221,202002,        37800,5,2019,용죽1로 13
609,평택비전레이크푸르지오,84.103,202002,        46000,14,2019,용죽1로 13
610,평택비전레이크푸르지오,84.3221,202002,        37500,11,2019,용죽1로 13
611,평택비전레이크푸르지오,84.3221,202002,        37500,16,2019,용죽1로 13
612,평택비전레이크푸르지오,84.3221,202002,        38000,13,2019,용죽1로 13
613,평택비전레이크푸르지오,78.9995,202002,        35800,11,2019,용죽1로 13
600,평택비전레이크푸르지오,84.3221,202102,        57000,18,2019,용죽1로 13
601,평택비전레이크푸르지오,84.3221,202102,        56000,27,2019,용죽1로 13
614,평택비전센트럴푸르지오,84.7024,202002,        36000,10,2018,용죽2로 24
615,평택비전센트럴푸르지오,84.536,202002,        37000,19,2018,용죽2로 24
616,평택비전센트럴푸르지오,84.7024,202002,        35900,7,2018,용죽2로 24
617,평택비전센트럴푸르지오,84.7024,202002,        35500,16,2018,용죽2로 24
618,평택비전센트럴푸르지오,84.7024,202002,        35000,12,2018,용죽2로 24
619,평택비전센트럴푸르지오,96.8717,202002,        39000,10,2018,용죽2로 24
620,평택비전센트럴푸르지오,84.7024,202002,        36100,18,2018,용죽2로 24
621,평택비전센트럴푸르지오,84.536,202002,        35000,16,2018,용죽2로 24
622,평택비전센트럴푸르지오,84.7024,202002,        36400,12,2018,용죽2로 24
623,평택비전센트럴푸르지오,84.7024,202002,        35800,3,2018,용죽2로 24
624,평택비전센트럴푸르지오,84.536,202002,        35300,14,2018,용죽2로 24
625,평택비전센트럴푸르지오,84.7024,202002,        37000,5,2018,용죽2로 24
626,평택비전센트럴푸르지오,84.7024,202002,        37000,11,2018,용죽2로 24
627,평택비전센트럴푸르지오,84.7024,202002,        37500,20,2018,용죽2로 24
628,평택비전센트럴푸르지오,84.7024,202003,        37000,9,2018,용죽2로 24
602,평택비전센트럴푸르지오,84.536,202102,        50500,14,2018,용죽2로 24
603,평택비전센트럴푸르지오,84.536,202102,        36100,13,2018,용죽2로 24
604,평택비전센트럴푸르지오,84.7024,202102,        50000,19,2018,용죽2로 24
629,평택비전에듀포레푸르지오,73.8171,202002,        31500,14,2018,용죽2로 30
630,평택비전에듀포레푸르지오,73.4816,202002,        32700,23,2018,용죽2로 30
631,평택비전에듀포레푸르지오,97.9538,202002,        42000,13,2018,용죽2로 30
632,평택비전에듀포레푸르지오,73.4816,202002,        31000,19,2018,용죽2로 30
633,평택비전에듀포레푸르지오,84.9274,202002,        36000,5,2018,용죽2로 30
634,평택비전에듀포레푸르지오,97.9538,202002,        41000,20,2018,용죽2로 30
635,평택비전에듀포레푸르지오,84.9274,202002,        36400,20,2018,용죽2로 30
636,평택비전에듀포레푸르지오,73.4816,202002,        31000,8,2018,용죽2로 30
637,평택비전에듀포레푸르지오,84.9274,202002,        35000,5,2018,용죽2로 30
638,평택비전에듀포레푸르지오,73.8171,202002,        32000,16,2018,용죽2로 30
639,평택비전에듀포레푸르지오,84.955,202002,        35500,5,2018,용죽2로 30
640,평택비전에듀포레푸르지오,84.9274,202002,        35500,7,2018,용죽2로 30
641,평택비전에듀포레푸르지오,84.955,202002,        37000,25,2018,용죽2로 30
642,평택비전에듀포레푸르지오,73.8171,202002,        31000,21,2018,용죽2로 30
643,평택비전에듀포레푸르지오,84.9274,202002,        37000,18,2018,용죽2로 30
644,평택비전에듀포레푸르지오,84.955,202002,        38000,23,2018,용죽2로 30
645,평택비전에듀포레푸르지오,73.4816,202002,        32500,14,2018,용죽2로 30
646,평택비전에듀포레푸르지오,97.9538,202002,        44500,19,2018,용죽2로 30
647,평택비전에듀포레푸르지오,73.4816,202002,        34800,18,2018,용죽2로 30
648,평택비전에듀포레푸르지오,84.9274,202002,        37800,21,2018,용죽2로 30
649,평택비전에듀포레푸르지오,84.955,202002,        35000,6,2018,용죽2로 30
650,평택비전에듀포레푸르지오,84.9274,202002,        40000,22,2018,용죽2로 30
651,평택비전에듀포레푸르지오,97.9538,202003,        43000,11,2018,용죽2로 30
605,평택비전에듀포레푸르지오,84.9274,202102,        50000,7,2018,용죽2로 30
606,평택비전에듀포레푸르지오,84.9274,202102,        50000,6,2018,용죽2로 30
607,평택비전에듀포레푸르지오,84.955,202102,        55000,22,2018,용죽2로 30
608,평택비전에듀포레푸르지오,97.9538,202102,        64000,22,2018,용죽2로 30
609,평택비전에듀포레푸르지오,84.955,202102,        51000,18,2018,용죽2로 30
652,평택비전푸르지오,75.008,202002,        30100,16,2016,용죽1로 14
653,평택비전푸르지오,84.975,202002,        32500,7,2016,용죽1로 14
654,평택비전푸르지오,75.008,202002,        29500,6,2016,용죽1로 14
655,평택비전푸르지오,84.952,202002,        29500,1,2016,용죽1로 14
656,평택비전푸르지오,75.008,202002,        29800,14,2016,용죽1로 14
657,평택비전푸르지오,84.975,202002,        34500,11,2016,용죽1로 14
658,평택비전푸르지오,84.975,202002,        33500,5,2016,용죽1로 14
659,평택비전푸르지오,84.952,202002,        32000,12,2016,용죽1로 14
660,평택비전푸르지오,75.008,202002,        29900,17,2016,용죽1로 14
661,평택비전푸르지오,84.952,202002,        31000,21,2016,용죽1로 14
662,평택비전푸르지오,75.008,202002,        29700,17,2016,용죽1로 14
663,평택비전푸르지오,119.58,202002,        45300,9,2016,용죽1로 14
664,평택비전푸르지오,75.008,202002,        31000,15,2016,용죽1로 14
665,평택비전푸르지오,84.952,202002,        32600,4,2016,용죽1로 14
666,평택비전푸르지오,84.975,202002,        34400,14,2016,용죽1로 14
667,평택비전푸르지오,84.975,202002,        32000,2,2016,용죽1로 14
668,평택비전푸르지오,84.952,202002,        34000,16,2016,용죽1로 14
669,평택비전푸르지오,84.952,202002,        34000,16,2016,용죽1로 14
670,평택비전푸르지오,84.975,202002,        34000,19,2016,용죽1로 14
671,평택비전푸르지오,84.952,202002,        32000,14,2016,용죽1로 14
672,평택비전푸르지오,119.58,202002,        45500,5,2016,용죽1로 14
673,평택비전푸르지오,84.975,202002,        33700,8,2016,용죽1로 14
674,평택비전푸르지오,84.975,202002,        33900,15,2016,용죽1로 14
675,평택비전푸르지오,84.975,202002,        34000,8,2016,용죽1로 14
610,평택비전푸르지오,75.008,202102,        40000,12,2016,용죽1로 14
611,평택비전푸르지오,84.975,202103,        43000,17,2016,용죽1로 14
379,평택서정동롯데캐슬,118.31,202002,        31000,5,2010,송탄로 170
380,평택서정동롯데캐슬,59.98,202002,        24500,5,2010,송탄로 170
381,평택서정동롯데캐슬,84.98,202002,        28341,15,2010,송탄로 170
382,평택서정동롯데캐슬,59.98,202002,        25000,11,2010,송탄로 170
351,평택서정동롯데캐슬,118.31,202102,        34900,1,2010,송탄로 170
352,평택서정동롯데캐슬,118.31,202102,        34000,3,2010,송탄로 170
353,평택서정동롯데캐슬,59.98,202102,        28300,18,2010,송탄로 170
354,평택서정동롯데캐슬,118.31,202102,        42000,17,2010,송탄로 170
355,평택서정동롯데캐슬,84.98,202102,        35000,5,2010,송탄로 170
356,평택서정동롯데캐슬,118.31,202102,        37800,15,2010,송탄로 170
357,평택서정동롯데캐슬,118.31,202102,        38000,9,2010,송탄로 170
358,평택서정동롯데캐슬,84.98,202102,        35000,12,2010,송탄로 170
359,평택서정동롯데캐슬,118.31,202102,        42500,15,2010,송탄로 170
360,평택서정동롯데캐슬,149.95,202102,        43700,9,2010,송탄로 170
361,평택서정동롯데캐슬,118.31,202102,        39800,14,2010,송탄로 170
362,평택서정동롯데캐슬,118.31,202102,        39900,6,2010,송탄로 170
363,평택서정동롯데캐슬,59.98,202102,        29000,7,2010,송탄로 170
364,평택서정동롯데캐슬,84.98,202102,        34000,9,2010,송탄로 170
80,평택센트럴자이 4단지,59.5152,202002,        25700,26,2018,상서재로 50
81,평택센트럴자이 4단지,84.5289,202002,        32900,8,2018,상서재로 50
82,평택센트럴자이 4단지,84.5289,202002,        33600,17,2018,상서재로 50
83,평택센트럴자이 4단지,72.6417,202002,        30250,7,2018,상서재로 50
84,평택센트럴자이 4단지,84.5289,202002,        31000,23,2018,상서재로 50
85,평택센트럴자이 4단지,72.6417,202002,        30700,22,2018,상서재로 50
86,평택센트럴자이 4단지,59.5152,202002,        25400,29,2018,상서재로 50
87,평택센트럴자이 4단지,98.7607,202002,        40800,8,2018,상서재로 50
88,평택센트럴자이 4단지,59.5152,202002,        25500,29,2018,상서재로 50
89,평택센트럴자이 4단지,59.1594,202002,        26000,24,2018,상서재로 50
90,평택센트럴자이 4단지,98.7607,202002,        41000,15,2018,상서재로 50
91,평택센트럴자이 4단지,84.6164,202002,        35000,20,2018,상서재로 50
92,평택센트럴자이 4단지,72.6417,202002,        32500,17,2018,상서재로 50
93,평택센트럴자이 4단지,72.6417,202003,        29800,18,2018,상서재로 50
94,평택센트럴자이 4단지,75.7115,202003,        29200,13,2018,상서재로 50
131,평택센트럴자이 4단지,59.5152,202102,        42800,24,2018,상서재로 50
132,평택센트럴자이 4단지,84.5289,202102,        57000,13,2018,상서재로 50
95,평택센트럴자이 5단지,75.7115,202002,        31000,22,2018,상서재로 50
96,평택센트럴자이 5단지,84.5289,202002,        33000,4,2018,상서재로 50
97,평택센트럴자이 5단지,84.5289,202002,        32000,17,2018,상서재로 50
98,평택센트럴자이 5단지,98.7607,202002,        34800,1,2018,상서재로 50
99,평택센트럴자이 5단지,84.6164,202002,        32750,10,2018,상서재로 50
100,평택센트럴자이 5단지,98.7607,202002,        38000,12,2018,상서재로 50
101,평택센트럴자이 5단지,59.5152,202002,        25000,28,2018,상서재로 50
102,평택센트럴자이 5단지,84.5289,202002,        36800,21,2018,상서재로 50
103,평택센트럴자이 5단지,84.5289,202002,        33500,21,2018,상서재로 50
104,평택센트럴자이 5단지,84.5289,202002,        31800,4,2018,상서재로 50
105,평택센트럴자이 5단지,84.5289,202002,        32500,16,2018,상서재로 50
106,평택센트럴자이 5단지,59.1594,202002,        24500,12,2018,상서재로 50
107,평택센트럴자이 5단지,84.6164,202002,        34500,12,2018,상서재로 50
108,평택센트럴자이 5단지,59.5152,202002,        25000,19,2018,상서재로 50
109,평택센트럴자이 5단지,59.5152,202002,        26000,10,2018,상서재로 50
110,평택센트럴자이 5단지,84.5289,202002,        32300,16,2018,상서재로 50
111,평택센트럴자이 5단지,59.5152,202002,        25000,11,2018,상서재로 50
112,평택센트럴자이 5단지,84.5289,202002,        32300,16,2018,상서재로 50
133,평택센트럴자이 5단지,59.1594,202102,        39500,7,2018,상서재로 50
134,평택센트럴자이 5단지,59.5152,202102,        37000,16,2018,상서재로 50
113,평택센트럴자이1단지,59.5153,202002,        24000,22,2017,상서재로5길 15
114,평택센트럴자이1단지,84.5403,202002,        32000,12,2017,상서재로5길 15
115,평택센트럴자이1단지,59.5153,202002,        24500,14,2017,상서재로5길 15
116,평택센트럴자이1단지,84.3899,202002,        31500,10,2017,상서재로5길 15
117,평택센트럴자이1단지,59.5153,202002,        24800,23,2017,상서재로5길 15
118,평택센트럴자이1단지,72.6415,202002,        27500,27,2017,상서재로5길 15
119,평택센트럴자이1단지,59.5153,202002,        25000,15,2017,상서재로5길 15
120,평택센트럴자이1단지,59.1594,202002,        23000,6,2017,상서재로5길 15
121,평택센트럴자이1단지,72.6415,202002,        28630,15,2017,상서재로5길 15
122,평택센트럴자이1단지,72.6415,202002,        28500,23,2017,상서재로5길 15
123,평택센트럴자이1단지,72.6415,202002,        29800,23,2017,상서재로5길 15
124,평택센트럴자이1단지,84.3899,202002,        33000,7,2017,상서재로5길 15
125,평택센트럴자이1단지,59.5153,202002,        25100,17,2017,상서재로5길 15
126,평택센트럴자이1단지,84.3899,202002,        32000,8,2017,상서재로5길 15
127,평택센트럴자이1단지,84.3899,202002,        31800,16,2017,상서재로5길 15
128,평택센트럴자이1단지,84.5403,202002,        31500,4,2017,상서재로5길 15
129,평택센트럴자이1단지,72.6415,202002,        28000,11,2017,상서재로5길 15
130,평택센트럴자이1단지,84.5403,202002,        32000,19,2017,상서재로5길 15
131,평택센트럴자이1단지,84.5403,202002,        31000,5,2017,상서재로5길 15
132,평택센트럴자이1단지,72.6415,202002,        29000,20,2017,상서재로5길 15
133,평택센트럴자이1단지,98.7608,202002,        38000,17,2017,상서재로5길 15
134,평택센트럴자이1단지,98.7608,202002,        38000,17,2017,상서재로5길 15
135,평택센트럴자이1단지,84.3899,202002,        32700,9,2017,상서재로5길 15
136,평택센트럴자이1단지,84.3899,202002,        32000,17,2017,상서재로5길 15
137,평택센트럴자이1단지,59.1594,202002,        22500,6,2017,상서재로5길 15
138,평택센트럴자이1단지,72.6415,202002,        29000,24,2017,상서재로5길 15
139,평택센트럴자이1단지,59.5153,202002,        25475,23,2017,상서재로5길 15
140,평택센트럴자이1단지,84.3899,202002,        36000,10,2017,상서재로5길 15
141,평택센트럴자이1단지,84.5403,202003,        37000,28,2017,상서재로5길 15
135,평택센트럴자이1단지,84.5403,202102,        59700,17,2017,상서재로5길 15
136,평택센트럴자이1단지,59.5153,202102,        43000,28,2017,상서재로5길 15
137,평택센트럴자이1단지,72.6415,202102,        50000,17,2017,상서재로5길 15
138,평택센트럴자이1단지,84.5403,202102,        62000,23,2017,상서재로5길 15
142,평택센트럴자이2단지,84.5403,202002,        33500,20,2017,상서재로4길 13
143,평택센트럴자이2단지,84.3899,202002,        29900,21,2017,상서재로4길 13
144,평택센트럴자이2단지,59.5153,202002,        23400,7,2017,상서재로4길 13
145,평택센트럴자이2단지,59.5153,202002,        24000,15,2017,상서재로4길 13
146,평택센트럴자이2단지,59.5153,202002,        23200,11,2017,상서재로4길 13
147,평택센트럴자이2단지,59.5153,202002,        22900,12,2017,상서재로4길 13
148,평택센트럴자이2단지,59.5153,202002,        24100,20,2017,상서재로4길 13
149,평택센트럴자이2단지,84.5403,202002,        31000,10,2017,상서재로4길 13
150,평택센트럴자이2단지,59.5153,202002,        23800,16,2017,상서재로4길 13
151,평택센트럴자이2단지,84.5403,202002,        30400,9,2017,상서재로4길 13
152,평택센트럴자이2단지,59.5153,202002,        23000,18,2017,상서재로4길 13
153,평택센트럴자이2단지,59.5153,202002,        23700,8,2017,상서재로4길 13
154,평택센트럴자이2단지,84.5403,202002,        32200,24,2017,상서재로4길 13
155,평택센트럴자이2단지,59.5153,202002,        24850,22,2017,상서재로4길 13
156,평택센트럴자이2단지,84.5403,202002,        30500,23,2017,상서재로4길 13
157,평택센트럴자이2단지,59.5153,202002,        23800,13,2017,상서재로4길 13
158,평택센트럴자이2단지,59.5153,202002,        23000,4,2017,상서재로4길 13
159,평택센트럴자이2단지,59.5153,202002,        25500,16,2017,상서재로4길 13
160,평택센트럴자이2단지,84.5403,202002,        29000,6,2017,상서재로4길 13
161,평택센트럴자이2단지,72.6415,202002,        29200,8,2017,상서재로4길 13
162,평택센트럴자이2단지,84.5403,202002,        28700,2,2017,상서재로4길 13
163,평택센트럴자이2단지,84.5403,202002,        28700,2,2017,상서재로4길 13
164,평택센트럴자이2단지,84.5403,202002,        32500,23,2017,상서재로4길 13
165,평택센트럴자이2단지,84.5403,202002,        30800,6,2017,상서재로4길 13
166,평택센트럴자이2단지,84.5403,202002,        30900,8,2017,상서재로4길 13
167,평택센트럴자이2단지,84.5403,202002,        30800,6,2017,상서재로4길 13
168,평택센트럴자이2단지,59.1594,202002,        23350,15,2017,상서재로4길 13
169,평택센트럴자이2단지,72.6415,202002,        29400,8,2017,상서재로4길 13
170,평택센트럴자이2단지,59.5153,202002,        24000,10,2017,상서재로4길 13
171,평택센트럴자이2단지,84.5403,202002,        32900,13,2017,상서재로4길 13
172,평택센트럴자이2단지,59.5153,202002,        24500,7,2017,상서재로4길 13
173,평택센트럴자이2단지,98.7608,202002,        35000,1,2017,상서재로4길 13
174,평택센트럴자이2단지,72.6415,202002,        27500,4,2017,상서재로4길 13
175,평택센트럴자이2단지,59.5153,202002,        24000,15,2017,상서재로4길 13
176,평택센트럴자이2단지,84.3899,202002,        34000,16,2017,상서재로4길 13
177,평택센트럴자이2단지,84.5403,202002,        35800,15,2017,상서재로4길 13
178,평택센트럴자이2단지,84.5403,202002,        32500,21,2017,상서재로4길 13
179,평택센트럴자이2단지,72.6415,202002,        30000,10,2017,상서재로4길 13
180,평택센트럴자이2단지,59.5153,202003,        25500,17,2017,상서재로4길 13
181,평택센트럴자이2단지,59.1594,202003,        23700,13,2017,상서재로4길 13
182,평택센트럴자이2단지,84.5403,202003,        32500,17,2017,상서재로4길 13
139,평택센트럴자이2단지,59.1594,202102,        39000,12,2017,상서재로4길 13
140,평택센트럴자이2단지,72.6415,202102,        48000,13,2017,상서재로4길 13
141,평택센트럴자이2단지,72.6415,202102,        46000,22,2017,상서재로4길 13
142,평택센트럴자이2단지,72.6415,202102,        52300,14,2017,상서재로4길 13
183,평택센트럴자이3단지,59.5152,202002,        26000,25,2019,상서재로 55
184,평택센트럴자이3단지,72.6417,202002,        31000,16,2019,상서재로 55
185,평택센트럴자이3단지,59.5152,202002,        26800,23,2019,상서재로 55
186,평택센트럴자이3단지,59.5152,202002,        24500,9,2019,상서재로 55
187,평택센트럴자이3단지,84.2757,202002,        33500,12,2019,상서재로 55
188,평택센트럴자이3단지,98.5237,202002,        40000,28,2019,상서재로 55
189,평택센트럴자이3단지,98.5237,202002,        35500,1,2019,상서재로 55
190,평택센트럴자이3단지,59.5152,202002,        25900,6,2019,상서재로 55
191,평택센트럴자이3단지,84.2757,202002,        35500,11,2019,상서재로 55
192,평택센트럴자이3단지,59.5152,202002,        26500,23,2019,상서재로 55
193,평택센트럴자이3단지,98.6036,202002,        42950,16,2019,상서재로 55
194,평택센트럴자이3단지,59.5152,202002,        27000,14,2019,상서재로 55
195,평택센트럴자이3단지,72.6417,202002,        31000,13,2019,상서재로 55
196,평택센트럴자이3단지,59.5152,202002,        26000,14,2019,상서재로 55
197,평택센트럴자이3단지,84.2757,202002,        35900,24,2019,상서재로 55
198,평택센트럴자이3단지,84.5568,202002,        35500,24,2019,상서재로 55
199,평택센트럴자이3단지,84.2757,202002,        33000,8,2019,상서재로 55
200,평택센트럴자이3단지,59.5419,202002,        24500,15,2019,상서재로 55
201,평택센트럴자이3단지,84.2757,202002,        32000,3,2019,상서재로 55
202,평택센트럴자이3단지,84.5568,202002,        36000,24,2019,상서재로 55
203,평택센트럴자이3단지,84.2757,202002,        34000,12,2019,상서재로 55
204,평택센트럴자이3단지,84.2757,202002,        33800,9,2019,상서재로 55
205,평택센트럴자이3단지,59.5419,202002,        24000,4,2019,상서재로 55
206,평택센트럴자이3단지,84.2757,202002,        34800,25,2019,상서재로 55
207,평택센트럴자이3단지,84.2757,202002,        35800,21,2019,상서재로 55
208,평택센트럴자이3단지,59.5152,202002,        25900,7,2019,상서재로 55
209,평택센트럴자이3단지,59.5419,202002,        25000,7,2019,상서재로 55
210,평택센트럴자이3단지,98.6036,202002,        45000,26,2019,상서재로 55
211,평택센트럴자이3단지,84.2757,202002,        36000,16,2019,상서재로 55
212,평택센트럴자이3단지,59.5152,202002,        25000,17,2019,상서재로 55
213,평택센트럴자이3단지,84.5568,202002,        34800,7,2019,상서재로 55
214,평택센트럴자이3단지,59.5152,202002,        26000,19,2019,상서재로 55
215,평택센트럴자이3단지,84.5568,202003,        34000,5,2019,상서재로 55
216,평택센트럴자이3단지,84.5568,202003,        35200,13,2019,상서재로 55
217,평택센트럴자이3단지,84.5568,202003,        34700,22,2019,상서재로 55
218,평택센트럴자이3단지,84.2757,202003,        34900,12,2019,상서재로 55
219,평택센트럴자이3단지,59.5152,202003,        24900,15,2019,상서재로 55
220,평택센트럴자이3단지,84.2757,202003,        35600,14,2019,상서재로 55
221,평택센트럴자이3단지,59.5419,202003,        26800,14,2019,상서재로 55
143,평택센트럴자이3단지,59.5152,202102,        39000,4,2019,상서재로 55
144,평택센트럴자이3단지,84.2757,202102,        52000,15,2019,상서재로 55
145,평택센트럴자이3단지,59.5419,202102,        40000,24,2019,상서재로 55
146,평택센트럴자이3단지,59.5419,202102,        40000,22,2019,상서재로 55
147,평택센트럴자이3단지,84.2757,202102,        57000,21,2019,상서재로 55
148,평택센트럴자이3단지,59.5152,202102,        35000,13,2019,상서재로 55
149,평택센트럴자이3단지,72.6417,202102,        54000,12,2019,상서재로 55
150,평택센트럴자이3단지,84.2757,202102,        59000,14,2019,상서재로 55
151,평택센트럴자이3단지,84.2757,202102,        58000,25,2019,상서재로 55
152,평택센트럴자이3단지,59.5419,202102,        40000,24,2019,상서재로 55
153,평택센트럴자이3단지,59.5152,202102,        43000,22,2019,상서재로 55
827,평택소사벌반도유보라아이비파크,74.9327,202002,        24700,7,2016,비전2로 317
828,평택소사벌반도유보라아이비파크,84.8976,202002,        27100,14,2016,비전2로 317
829,평택소사벌반도유보라아이비파크,84.8976,202002,        27500,7,2016,비전2로 317
830,평택소사벌반도유보라아이비파크,84.8976,202002,        25500,2,2016,비전2로 317
831,평택소사벌반도유보라아이비파크,84.8976,202002,        26700,24,2016,비전2로 317
832,평택소사벌반도유보라아이비파크,84.6605,202002,        26150,2,2016,비전2로 317
833,평택소사벌반도유보라아이비파크,74.9327,202002,        25000,3,2016,비전2로 317
834,평택소사벌반도유보라아이비파크,84.8976,202002,        26300,4,2016,비전2로 317
835,평택소사벌반도유보라아이비파크,84.6605,202002,        29000,14,2016,비전2로 317
836,평택소사벌반도유보라아이비파크,74.9327,202002,        25000,6,2016,비전2로 317
837,평택소사벌반도유보라아이비파크,84.8976,202002,        27700,19,2016,비전2로 317
838,평택소사벌반도유보라아이비파크,74.9327,202002,        26500,14,2016,비전2로 317
839,평택소사벌반도유보라아이비파크,84.8976,202002,        27800,16,2016,비전2로 317
840,평택소사벌반도유보라아이비파크,84.6605,202002,        28200,23,2016,비전2로 297
841,평택소사벌반도유보라아이비파크,84.8976,202002,        29000,17,2016,비전2로 297
842,평택소사벌반도유보라아이비파크,84.8976,202002,        29000,17,2016,비전2로 297
843,평택소사벌반도유보라아이비파크,84.8976,202002,        31000,17,2016,비전2로 297
801,평택소사벌반도유보라아이비파크,84.8976,202102,        41000,12,2016,비전2로 317
802,평택소사벌반도유보라아이비파크,84.8976,202102,        40000,18,2016,비전2로 317
803,평택소사벌반도유보라아이비파크,84.8976,202102,        33500,13,2016,비전2로 317
804,평택소사벌반도유보라아이비파크,74.9327,202102,        30500,25,2016,비전2로 317
805,평택소사벌반도유보라아이비파크,84.8976,202102,        38000,9,2016,비전2로 317
806,평택소사벌반도유보라아이비파크,84.8976,202102,        41800,7,2016,비전2로 297
807,평택소사벌반도유보라아이비파크,84.8976,202102,        42300,20,2016,비전2로 297
808,평택소사벌반도유보라아이비파크,74.9327,202102,        40250,17,2016,비전2로 297
809,평택소사벌반도유보라아이비파크,84.8976,202102,        41000,9,2016,비전2로 297
810,평택소사벌반도유보라아이비파크,84.8976,202102,        41000,13,2016,비전2로 297
811,평택소사벌반도유보라아이비파크,84.6605,202102,        44000,22,2016,비전2로 297
844,평택소사벌중흥에스-클래스에코시티,84.9939,202002,        29400,9,2017,비전3로 115
845,평택소사벌중흥에스-클래스에코시티,84.9939,202002,        30500,19,2017,비전3로 115
846,평택소사벌중흥에스-클래스에코시티,84.9939,202002,        31000,13,2017,비전3로 115
847,평택소사벌중흥에스-클래스에코시티,75.52,202002,        27000,25,2017,비전3로 115
848,평택소사벌중흥에스-클래스에코시티,84.9939,202002,        31000,16,2017,비전3로 115
849,평택소사벌중흥에스-클래스에코시티,84.9939,202002,        31500,5,2017,비전3로 115
850,평택소사벌중흥에스-클래스에코시티,84.9939,202002,        31000,15,2017,비전3로 115
851,평택소사벌중흥에스-클래스에코시티,84.9939,202002,        28900,23,2017,비전3로 115
852,평택소사벌중흥에스-클래스에코시티,84.9939,202002,        31700,12,2017,비전3로 115
853,평택소사벌중흥에스-클래스에코시티,75.52,202002,        28500,18,2017,비전3로 115
854,평택소사벌중흥에스-클래스에코시티,84.9939,202002,        32400,5,2017,비전3로 115
855,평택소사벌중흥에스-클래스에코시티,84.9939,202002,        31800,10,2017,비전3로 115
856,평택소사벌중흥에스-클래스에코시티,84.9939,202002,        30850,8,2017,비전3로 115
857,평택소사벌중흥에스-클래스에코시티,75.52,202002,        28400,9,2017,비전3로 115
858,평택소사벌중흥에스-클래스에코시티,84.9939,202002,        32000,20,2017,비전3로 115
859,평택소사벌중흥에스-클래스에코시티,84.9939,202002,        33000,22,2017,비전3로 115
860,평택소사벌중흥에스-클래스에코시티,84.9939,202002,        31900,24,2017,비전3로 115
861,평택소사벌중흥에스-클래스에코시티,84.9939,202003,        30000,3,2017,비전3로 115
862,평택소사벌중흥에스-클래스에코시티,84.9939,202003,        33000,19,2017,비전3로 115
863,평택소사벌중흥에스-클래스에코시티,84.9939,202003,        29100,1,2017,비전3로 115
812,평택소사벌중흥에스-클래스에코시티,84.9939,202102,        45000,2,2017,비전3로 115
813,평택소사벌중흥에스-클래스에코시티,84.9939,202102,        47050,12,2017,비전3로 115
814,평택소사벌중흥에스-클래스에코시티,75.52,202102,        39000,24,2017,비전3로 115
815,평택소사벌중흥에스-클래스에코시티,75.52,202102,        39000,22,2017,비전3로 115
337,평택소사벌푸르지오,83.97,202002,        31900,24,2019,평남로 996
338,평택소사벌푸르지오,83.97,202002,        31000,10,2019,평남로 996
339,평택소사벌푸르지오,83.86,202002,        33100,25,2019,평남로 996
278,평택소사벌푸르지오,83.97,202102,        40000,15,2019,평남로 996
864,평택소사벌호반베르디움,84.2227,202002,        34000,5,2018,비전3로 116
865,평택소사벌호반베르디움,84.2227,202002,        34800,18,2018,비전3로 116
866,평택소사벌호반베르디움,84.2227,202002,        35900,18,2018,비전3로 116
867,평택소사벌호반베르디움,84.2227,202002,        33700,23,2018,비전3로 116
868,평택소사벌호반베르디움,84.255,202002,        31900,25,2018,비전3로 116
869,평택소사벌호반베르디움,84.2227,202002,        32500,18,2018,비전3로 116
870,평택소사벌호반베르디움,84.2227,202002,        31500,4,2018,비전3로 116
871,평택소사벌호반베르디움,84.2227,202002,        31000,1,2018,비전3로 116
872,평택소사벌호반베르디움,84.2227,202002,        33400,8,2018,비전3로 116
873,평택소사벌호반베르디움,84.2227,202002,        34500,17,2018,비전3로 116
874,평택소사벌호반베르디움,84.2227,202002,        34400,17,2018,비전3로 116
875,평택소사벌호반베르디움,84.2227,202002,        32500,9,2018,비전3로 116
876,평택소사벌호반베르디움,84.2227,202002,        34700,8,2018,비전3로 116
877,평택소사벌호반베르디움,84.2227,202002,        33500,18,2018,비전3로 116
878,평택소사벌호반베르디움,84.2227,202002,        34000,17,2018,비전3로 116
879,평택소사벌호반베르디움,84.2227,202002,        33650,11,2018,비전3로 116
880,평택소사벌호반베르디움,84.2227,202002,        35700,15,2018,비전3로 116
881,평택소사벌호반베르디움,84.2227,202002,        37500,13,2018,비전3로 116
882,평택소사벌호반베르디움,84.2227,202002,        33500,12,2018,비전3로 116
883,평택소사벌호반베르디움,84.2013,202002,        32000,4,2018,비전3로 116
